,post_id,post_created,post_text,user_id,followers,friends,favourites,statuses,retweets,label
161,630448611252404224,Sun Aug 09 18:40:36 +0000 2015,I’ve just remembered that the new house has  range cooker. Whoop! Looking forward to road testing it 😊,1013187241,84,211,251,837,0,1
162,630387865445343232,Sun Aug 09 14:39:13 +0000 2015,Square 10 / lacy #crochet / pale blue DK yarn #crocheting #crochetblanket http://t.co/VRVVn6vqoH,1013187241,84,211,251,837,0,1
163,630368131723231232,Sun Aug 09 13:20:48 +0000 2015,9 squares made #crochet #crocheting http://t.co/mROMYKM0tA,1013187241,84,211,251,837,1,1
164,630325533990064128,Sun Aug 09 10:31:32 +0000 2015,RT @CambridgeNewsUK: Have you had a look around Milton Country Park? We've found some of its prettiest spots http://t.co/wnbSmqq5hs http://…,1013187241,84,211,251,837,11,1
165,630325417497505792,Sun Aug 09 10:31:05 +0000 2015,RT @twistedthread: Happy Sunday! #BorntoSew http://t.co/pmV7hEWAZW,1013187241,84,211,251,837,2,1
166,630320799640068096,Sun Aug 09 10:12:44 +0000 2015,"Deckchair in the sun, what's not to love? ☀️💕😎 #CatsOfTwitter http://t.co/VEGr1rwUag",1013187241,84,211,251,837,0,1
167,630128421033648128,Sat Aug 08 21:28:17 +0000 2015,Watching Pitch Perfect 2... Pat Benatar - We Belong https://t.co/WLLJ5EN5UY,1013187241,84,211,251,837,0,1
168,630125190861717504,Sat Aug 08 21:15:27 +0000 2015,"Natalie Imbruglia, where is she now...?",1013187241,84,211,251,837,0,1
169,630121186882662400,Sat Aug 08 20:59:32 +0000 2015,Two hoggles out for dinner so far tonight... #hedgehog http://t.co/ujiXe60Csl,1013187241,84,211,251,837,0,1
170,630000268273393664,Sat Aug 08 12:59:03 +0000 2015,RT @bhcitynews: #Brighton student chosen to exhibit alongside Hogarth and Reynolds at National Portrait Gallery http://t.co/4tiSQ7JM61,1013187241,84,211,251,837,9,1
171,629999965885067264,Sat Aug 08 12:57:51 +0000 2015,@Woof_ALL_4_PETS beautiful kitty!,1013187241,84,211,251,837,0,1
172,629999439319576576,Sat Aug 08 12:55:45 +0000 2015,@ViviannaMakeup what a lovely kitchen!,1013187241,84,211,251,837,0,1
173,629989028083974144,Sat Aug 08 12:14:23 +0000 2015,RT @CambridgeNewsUK: 18 fun things to do in Cambridgeshire in September http://t.co/U79AgwlxOp http://t.co/7wtocGuE9r,1013187241,84,211,251,837,0,1
174,629987192601976832,Sat Aug 08 12:07:05 +0000 2015,Can you see me? 😎 #WorldCatDay http://t.co/D9tBTMHLsc,1013187241,84,211,251,837,0,1
175,629986994429538304,Sat Aug 08 12:06:18 +0000 2015,RT @DogsTrust: These pups can't be cuddled due to a horrible skin infection. @DT_Essex provide the TLC... http://t.co/Yy1IW5RULj http://t.c…,1013187241,84,211,251,837,47,1
176,629985832607330304,Sat Aug 08 12:01:41 +0000 2015,"It's not your chair, it's all mine! 💗#worldcatday http://t.co/HrwdUOKSYG",1013187241,84,211,251,837,0,1
177,629981462654263297,Sat Aug 08 11:44:19 +0000 2015,RT @CambridgeNewsUK: The Cambridgeshire Cook Book is out now! http://t.co/wIma0jCgmm http://t.co/Goz1FfmDId,1013187241,84,211,251,837,3,1
178,629981298191400960,Sat Aug 08 11:43:40 +0000 2015,"RT @CambridgeNewsUK: Most A-level predicted grades are wrong, Cambridge Assessment finds http://t.co/8UiyJMJH3U",1013187241,84,211,251,837,0,1
179,629976648239198208,Sat Aug 08 11:25:11 +0000 2015,I might have completed on the house by this time next week. Whoop! 🎉🏡,1013187241,84,211,251,837,0,1
180,629973680576196608,Sat Aug 08 11:13:24 +0000 2015,@MrBenBrown just watched you &amp; Steve get your tats. Looked painless! I want now 👍🏼,1013187241,84,211,251,837,0,1
181,629968056496824321,Sat Aug 08 10:51:03 +0000 2015,Keeping me company while I work ❤️ #WorldCatDay @CatsProtection http://t.co/G4FLZSvK6P,1013187241,84,211,251,837,0,1
182,629962999806210048,Sat Aug 08 10:30:57 +0000 2015,What a happy little dog! :) : Rose plays with a balloon https://t.co/Q75cZVKHtz via @YouTube,1013187241,84,211,251,837,0,1
183,629756097314861057,Fri Aug 07 20:48:48 +0000 2015,4 snuffly hedgehogs out for dinner this evening ❤️,1013187241,84,211,251,837,0,1
184,629630906219790336,Fri Aug 07 12:31:20 +0000 2015,Poor babies :( https://t.co/SMZnjrNrrK,1013187241,84,211,251,837,0,1
185,629625100493529088,Fri Aug 07 12:08:16 +0000 2015,Oh no! What is wrong with people?!?!  :( https://t.co/zl9f9h6agQ,1013187241,84,211,251,837,0,1
186,629621238638473216,Fri Aug 07 11:52:55 +0000 2015,The estate agent is officially pissing me off now...,1013187241,84,211,251,837,0,1
187,629620918831185920,Fri Aug 07 11:51:39 +0000 2015,"RT @BBCCambs: Woman, 20, assaulted as she walked home in Peterborough - appeal by @CambsCops http://t.co/q5ZXbWpDOm",1013187241,84,211,251,837,2,1
188,629618946363293696,Fri Aug 07 11:43:49 +0000 2015,RT @richardbranson: Why big game animals are worth more alive than dead: http://t.co/RovVjkRo2Q http://t.co/k5hWnhcdzF,1013187241,84,211,251,837,459,1
189,629557481073680384,Fri Aug 07 07:39:34 +0000 2015,"@DonkeySanctuary a mention in The Times, fastest growing farm attraction. How lovely! Yay for the donkeys!! 💕 http://t.co/zFkMaLzZRK",1013187241,84,211,251,837,0,1
190,629548256989683712,Fri Aug 07 07:02:55 +0000 2015,Are the schools now out? There’s no traffic this morning. Feels really odd...,1013187241,84,211,251,837,0,1
191,629435195414941696,Thu Aug 06 23:33:39 +0000 2015,Square 8 complete. Trebles and bobbles! #crochet http://t.co/2cu6FpvKeW,1013187241,84,211,251,837,0,1
192,629367166429724672,Thu Aug 06 19:03:20 +0000 2015,RT @Protect_Wldlife: Please RT: A massive THANK YOU to the kind souls who look after the orphans of the #Rhino horn trade. #InSafeHands htt…,1013187241,84,211,251,837,1384,1
193,629367052424355842,Thu Aug 06 19:02:53 +0000 2015,RT @Protect_Wldlife: Scared baby #Elephant Rapa's cries saved him from drowning. http://t.co/qiEZ1AIM6x Many thanks to the @DSWT team! http…,1013187241,84,211,251,837,416,1
194,629334836268933120,Thu Aug 06 16:54:52 +0000 2015,"It's been a while river Cam, but you still fill me with joy 🙏🏼💕 https://t.co/SzdImZ4HBv",1013187241,84,211,251,837,0,1
195,629333529231495168,Thu Aug 06 16:49:40 +0000 2015,A beautiful evening for gentle walk home... https://t.co/JW4hie24Jl,1013187241,84,211,251,837,0,1
196,629326763466846208,Thu Aug 06 16:22:47 +0000 2015,Yaay! Grantchester! 😁👍🏼 https://t.co/YdQ4NKQyzc,1013187241,84,211,251,837,0,1
197,629326613054885888,Thu Aug 06 16:22:11 +0000 2015,I ❤️ bus drivers who actually wait for elderly passengers to sit before they start driving off. They aren't all so nice...,1013187241,84,211,251,837,0,1
198,629239054064861184,Thu Aug 06 10:34:15 +0000 2015,#RIP George... Minder star George Cole dies at 90 http://t.co/Om3Bqe3P57,1013187241,84,211,251,837,0,1
199,629192335004422144,Thu Aug 06 07:28:37 +0000 2015,Poffy will alway take time out from his hectic schedule of sleeping &amp; eating to give his buddy a quick wash... ❤️ http://t.co/2801UBO3on,1013187241,84,211,251,837,0,1
200,629036113856995328,Wed Aug 05 21:07:51 +0000 2015,Trying a new stitch. Bit uneven so  this is my test attempt 😊 #crochet https://t.co/9sEF1JpRGu,1013187241,84,211,251,837,0,1
201,628977545627717632,Wed Aug 05 17:15:07 +0000 2015,RT @RSPCA_official: RT @heartwiltsnews: Kittens found in car towed 87 miles from #Swindon: http://t.co/XDH7vv640A #HeartNews http://t.co/gS…,1013187241,84,211,251,837,24,1
202,628967940768014336,Wed Aug 05 16:36:57 +0000 2015,"How the boy in front of me, who has a beard and reeks of lager, has just got a child bus fare is a mystery 😳",1013187241,84,211,251,837,0,1
203,628966000839536640,Wed Aug 05 16:29:14 +0000 2015,I’m now a step closer towards contracts signed and completion on the house. Exciting times! 😎,1013187241,84,211,251,837,0,1
204,628882224167976960,Wed Aug 05 10:56:20 +0000 2015,Disgusting. I hope they catch the person doing it.  https://t.co/9ejubl3XC7,1013187241,84,211,251,837,0,1
205,628864448221028352,Wed Aug 05 09:45:42 +0000 2015,RT @twistedthread: Minions fans! This pattern's for you http://t.co/B6nCIujZi8 #sewing #felt http://t.co/D52ww2qKJb,1013187241,84,211,251,837,7,1
206,628864091688464384,Wed Aug 05 09:44:17 +0000 2015,"@CatsProtection one of my girls, doing what she does best, sleeping! 💗 #WhiskersWednesday http://t.co/ZuJ8Nwz48B",1013187241,84,211,251,837,4,1
207,628822895989530624,Wed Aug 05 07:00:36 +0000 2015,I wish the foreign language schools in Cambridge would teach students some manners too... 😤,1013187241,84,211,251,837,0,1
208,628811148419317760,Wed Aug 05 06:13:55 +0000 2015,"Bad night's sleep. Weird, anxiety dreams have left me feeling anything but refreshed 😕",1013187241,84,211,251,837,0,1
209,628616128928055297,Tue Aug 04 17:18:58 +0000 2015,@the_candourist fantastic first vlog. Very emotional. Beautifully filmed. Good luck on your epic ride 👊🏼🍀,1013187241,84,211,251,837,0,1
210,628609574606622720,Tue Aug 04 16:52:56 +0000 2015,Just this http://t.co/VDErR663eU,1013187241,84,211,251,837,0,1
211,628486122973319172,Tue Aug 04 08:42:23 +0000 2015,...and it's only Tuesday morning... http://t.co/9mxCpI5SJN,1013187241,84,211,251,837,0,1
212,628455376619503616,Tue Aug 04 06:40:12 +0000 2015,Random song popped into my head... Midnight Train to Georgia. No idea why or where from... http://t.co/w0bsahUYbb,1013187241,84,211,251,837,0,1
213,628448451118911488,Tue Aug 04 06:12:41 +0000 2015,Life may only seem perfect to the outside world #motivationalquotes http://t.co/7EaDTs8Qb4,1013187241,84,211,251,837,0,1
214,628312387851042816,Mon Aug 03 21:12:01 +0000 2015,"RT @rickygervais: On a serious note, I'm so incredibly proud of all of you for your unified compassion and condemnation of animals abusers.…",1013187241,84,211,251,837,995,1
215,628276017946361857,Mon Aug 03 18:47:30 +0000 2015,There's nothing more delicious than coming home and taking off the work clothes... 😊,1013187241,84,211,251,837,0,1
216,628245564266819584,Mon Aug 03 16:46:29 +0000 2015,Talking 80s TV shows this afternoon brought up mention of the talking aspidistra. Who remembers that? 😉,1013187241,84,211,251,837,0,1
217,628241769419964416,Mon Aug 03 16:31:24 +0000 2015,Appeal to identify suspects after homophobic assault on train back to London from Brighton Pride https://t.co/zCH0e0kVFg,1013187241,84,211,251,837,0,1
218,628167236482691072,Mon Aug 03 11:35:14 +0000 2015,Retro sweets Monday 😁 https://t.co/qmca1QFuhs,1013187241,84,211,251,837,0,1
219,628105223605764096,Mon Aug 03 07:28:49 +0000 2015,"RT @designtaxi: Makeup artist paints wonderful, whimsical scenes of adorable cats on eyelids http://t.co/HoGYWEsBYl http://t.co/5y8mTUlszW",1013187241,84,211,251,837,58,1
220,628102084450238464,Mon Aug 03 07:16:21 +0000 2015,RT @folksy: Feeling overwhelmed? - Craft Business Advice - Time Management Tips  - http://t.co/STADTOt2OY,1013187241,84,211,251,837,5,1
221,628101666475233280,Mon Aug 03 07:14:41 +0000 2015,RT @designtaxi: Know of a cat-loving friend who would love to have this patch? http://t.co/TOyxOBW1jt http://t.co/EjAX83Yl40,1013187241,84,211,251,837,0,1
222,628101418201841664,Mon Aug 03 07:13:42 +0000 2015,RT @craftsbeautiful: #yarnbombing has come to Coronation Street! http://t.co/MC8Xar7kUv http://t.co/XaxPcJU14d,1013187241,84,211,251,837,1,1
223,628100534411620352,Mon Aug 03 07:10:11 +0000 2015,"Monday, I'm coming to get ya #positiveaffirmations http://t.co/GV0tuIn8md",1013187241,84,211,251,837,0,1
224,627974995961102336,Sun Aug 02 22:51:20 +0000 2015,Remember this http://t.co/myLwHHyv1D,1013187241,84,211,251,837,0,1
225,627971596670644224,Sun Aug 02 22:37:50 +0000 2015,Pre 'Monday-anxiety' anxiety sucks 😟,1013187241,84,211,251,837,0,1
226,627968297418551296,Sun Aug 02 22:24:43 +0000 2015,How wonderful 😊💗 https://t.co/WVUwZfkLal,1013187241,84,211,251,837,0,1
227,627864123511062528,Sun Aug 02 15:30:46 +0000 2015,Holywell river front https://t.co/XjZYXOBaPt,1013187241,84,211,251,837,0,1
228,627839452388442112,Sun Aug 02 13:52:44 +0000 2015,Sunday lunch at the Old Ferryboat Inn... https://t.co/bB13500Cy2,1013187241,84,211,251,837,0,1
229,627810113869496320,Sun Aug 02 11:56:09 +0000 2015,"RIP Cilla... Cilla Black dies, aged 72 | via @Telegraph http://t.co/vXpY3OnxJS",1013187241,84,211,251,837,0,1
230,627569225289310208,Sat Aug 01 19:58:57 +0000 2015,The Bangles - Eternal Flame  http://t.co/WRv8vTcnJ8,1013187241,84,211,251,837,0,1
231,627564123052732416,Sat Aug 01 19:38:41 +0000 2015,Soooo sleepy... and it’s only 8:30 on a Saturday night! 😴,1013187241,84,211,251,837,0,1
232,627550191613288449,Sat Aug 01 18:43:19 +0000 2015,My first #crochet flower... http://t.co/ybbOv8iQik,1013187241,84,211,251,837,0,1
233,627513966894448640,Sat Aug 01 16:19:23 +0000 2015,Funny how a song can transport you to a time and place... remind you of someone... causing a physical jolt... changing the moment instantly,1013187241,84,211,251,837,0,1
234,627499211886592000,Sat Aug 01 15:20:45 +0000 2015,I only went in to @Hobbycraft for black buttons. Several balls of wool &amp; a needle felt kit later... http://t.co/qXCsJt0hOP,1013187241,84,211,251,837,0,1
235,627371354451517440,Sat Aug 01 06:52:41 +0000 2015,Mashed avocado on toast... breakfast of champions 💗 https://t.co/D22S28tSNT,1013187241,84,211,251,837,0,1
236,627205232699797506,Fri Jul 31 19:52:35 +0000 2015,RT @richardbranson: Why protecting endangered species is one of the most important things any of us can do: http://t.co/I0v3Kmqjy0 http://t…,1013187241,84,211,251,837,518,1
237,627187720775958530,Fri Jul 31 18:42:59 +0000 2015,💗 this... Tears For Fears - Head Over Heels http://t.co/wcdyqrNWCf,1013187241,84,211,251,837,0,1
238,627184162156507138,Fri Jul 31 18:28:51 +0000 2015,Mum is out of surgery and seems to be fine. Overnight in the hospital then home tomorrow... 😊,1013187241,84,211,251,837,0,1
239,627182096851804160,Fri Jul 31 18:20:39 +0000 2015,New #crochet project... making red poppies to sell for the British Legion. First flowers I’ve ever made 😊,1013187241,84,211,251,837,0,1
240,627161908089647105,Fri Jul 31 17:00:25 +0000 2015,What a vile sub-human... https://t.co/v8ADW40cVQ,1013187241,84,211,251,837,0,1
241,627153039649046528,Fri Jul 31 16:25:11 +0000 2015,Good to be home. Happy it’s finally Friday and work is over... 😊,1013187241,84,211,251,837,0,1
242,627122841251672064,Fri Jul 31 14:25:11 +0000 2015,"RT @RSPCA_official: Would you know what to do if your cat was poisoned? See symptoms &amp; advice on what to do, here: http://t.co/1x7QhZOZzp h…",1013187241,84,211,251,837,50,1
243,662996787658145792,Sat Nov 07 14:15:26 +0000 2015,Is #depression an illness? https://t.co/fDKqA7OpWA,3346224328,189,169,698,3694,0,1
244,662981690067914752,Sat Nov 07 13:15:27 +0000 2015,Searching for a #therapist that meets on weekends? https://t.co/I0KyqS5ccm,3346224328,189,169,698,3694,0,1
245,662966581736140800,Sat Nov 07 12:15:25 +0000 2015,The 1st Lady’s mental health road map? #mental #wellness https://t.co/GgGJ0N9ehX,3346224328,189,169,698,3694,0,1
246,662951479091798016,Sat Nov 07 11:15:24 +0000 2015,Want your #teen to practice safe #sex? #parenting https://t.co/rgooMJ9ZkN,3346224328,189,169,698,3694,0,1
247,662936355161395200,Sat Nov 07 10:15:18 +0000 2015,Untreated mental illness leaves 2 dead: #mentalillness https://t.co/5DbkU63byZ,3346224328,189,169,698,3694,0,1
248,662921230153027584,Sat Nov 07 09:15:12 +0000 2015,#Stereotypes about #teens can undermine parents? https://t.co/B4pt0UJftq,3346224328,189,169,698,3694,0,1
249,662906128221741060,Sat Nov 07 08:15:11 +0000 2015,What do you do when your loved one is in #crisis? https://t.co/iMsHcLlfeo,3346224328,189,169,698,3694,0,1
250,662891018572931072,Sat Nov 07 07:15:09 +0000 2015,#Parenting with mental illness: #mentalillness https://t.co/UZeFiuSCeN,3346224328,189,169,698,3694,0,1
251,662875910937444352,Sat Nov 07 06:15:07 +0000 2015,How #recovery from #addiction impacts the #family? https://t.co/7GesKMVBxI,3346224328,189,169,698,3694,0,1
252,662860812055420928,Sat Nov 07 05:15:07 +0000 2015,#Heroin deaths on a surge? https://t.co/BLn2Dy3wJd,3346224328,189,169,698,3694,0,1
253,662853363676135425,Sat Nov 07 04:45:31 +0000 2015,How not to raise a #narcissist: https://t.co/iFVP7n4lhD,3346224328,189,169,698,3694,0,1
254,662823166683840512,Sat Nov 07 02:45:32 +0000 2015,Top 13 #relationship deal breakers: https://t.co/G7XBNBG0a8,3346224328,189,169,698,3694,0,1
255,662808084906180608,Sat Nov 07 01:45:36 +0000 2015,CBT for the winter blues? https://t.co/S8qQPZffOG,3346224328,189,169,698,3694,0,1
256,662785465288892416,Sat Nov 07 00:15:43 +0000 2015,The Decisive #Marriage: https://t.co/4L9mJjBsj2,3346224328,189,169,698,3694,0,1
257,662767775132336128,Fri Nov 06 23:05:25 +0000 2015,Is mental suffering just like any other illness? #mentalillness https://t.co/mrRSFeHCJG,3346224328,189,169,698,3694,0,1
258,662745125840375808,Fri Nov 06 21:35:25 +0000 2015,75% of wounded veterans suffer from #PTSD? https://t.co/kja7b4hkfw,3346224328,189,169,698,3694,0,1
259,662677404247269376,Fri Nov 06 17:06:19 +0000 2015,"#Stressed, tired and rushed: #family https://t.co/46OCjnAljy",3346224328,189,169,698,3694,0,1
260,662614215618928644,Fri Nov 06 12:55:14 +0000 2015,The Client/ #Therapist #relationship: https://t.co/ZpP2xejRL5,3346224328,189,169,698,3694,0,1
